,Comment,Rating,Rating Date,Profile Name,Profile Link,Profile Location,Place
139,"It was a pleasure hiking this with snow engulfing the pathway, once you get to the top you get a grand view of the entire city of Montreal which Is perfect for pictures and creating memories.",5,1/25/2016,Jordan S.,https://www.yelp.com/user_details?userid=5l4PETuuSGccqwM_uf_3YA,"New York, NY",Parc du Mont-Royal
140,"Who wants to spend time outdoors in Montreal in the dead of winter? Well apparently... a lot of people! I went back in January, after a blizzard had hit the city so there was lots of snow. Some friends and I decided to head towards Mont Royal to work off our lunch of poutine.We were pleasantly surprised to discover that not only was the park designed by Frederick Law Olmstead (of Central Park and Boston's Emerald Necklace fame), but that it was teeming with tourists and locals alike wanting to get out and about. There is a flat meandering path (the Olmstead path) that winds its way around towards the cross at the pinnacle of the hill. Or you can take short cuts up impromptu paths and stairs. We immediately wished we had rented sleds or cross country skis after seeing many an enthusiast pass us by.It was very much a lovely excursion that gave us a different, woodsy glimpse of the city. Winter foot gear is a must, though, at this time of the year. Some of the terrain can be quite slippery.I would love to go back in the spring or summer!",5,5/21/2016,Emily L.,https://www.yelp.com/user_details?userid=bDsV-2R4PEfvq7Q8cXHqKg,"Boston, MA",Parc du Mont-Royal
141,"This is perhaps one of my favorite places in Montreal. I love climbing the mountain, starting off by McGill University and then up to the top for the panoramic view.One can see for miles and miles on a clear day, just breathtaking. Fall foliage is the best time in my opinion.It can be a hearty climb for the young or even a frail elder can walk up the long ""s"" shaped  road to the top.C'est Bon!",5,8/7/2008,Matthew A.,https://www.yelp.com/user_details?userid=pW9LvtC-hZ0PRAOUn7aZ2A,"Rockingham County, NH",Parc du Mont-Royal
142,"If it's a nice enough day and you have a lot of extra energy, this is a great park to home and explore.  It's a difficult walk all the way up to the top regardless which route you take.  There are stairs which are steep and seemingly endless which will take you right up to the Chalet and the great views from the top of the mountain.  Another option would be the paths which are slightly less steep but a much longer and a slower route.  Neither one sound appealing, take the 11 bus.  Once at the top of the mountain, you can explore the green spaces, check out the Notre Dame des Neiges cemetery and Lac aux Castors.  It's a difficult place to visit but the views on a clear day are worth the efforts.",4,7/12/2015,Anthony G.,https://www.yelp.com/user_details?userid=AvNmiWFeRlGg5LrhcSj6MA,"Nesconset, NY",Parc du Mont-Royal
143,"This park is gigantic! If you drive to the top, you can find a parking lot near by and hike the remainder up to the summit.  When you get to that area, there will be a building and there is an area that overlooks the city.  These are some of the best views in all of Montreal.  The best part? It's basically FREE, besides paying for the parking.",5,5/5/2017,David N.,https://www.yelp.com/user_details?userid=CQUDh80m48xnzUkx-X5NAw,"Houston, TX",Parc du Mont-Royal
144,If you like hiking. You can get an amazing view of the city from the top of chateau Mont Royal. I wish we were here during sunset. Wow that would look amazing.,5,7/12/2016,Steve W.,https://www.yelp.com/user_details?userid=r1WfF83sPjX4VtmuJH-v3w,"Calgary, Canada",Parc du Mont-Royal
145,Very nice weather in Montreal now to go up to the Peak of Mont-Royal. The view in the forest is even nicer! The color of trees are amazing!,5,10/12/2016,Annie J.,https://www.yelp.com/user_details?userid=EzkmXTlCYeWTzILDRiiw2Q,"Montreal, Canada",Parc du Mont-Royal
146,"Built by the same guy who built central park in NYC, this park feels very open, spacious and friendly with interesting things seemingly at every turn.  I would allot several hours for this place as we did not and we were in a rush, plus it started to rain. Has a great view of old Montreal and the cemetery next to it is very impressive as well.",5,6/17/2013,Darren L.,https://www.yelp.com/user_details?userid=YDAL4CBJcp3xrYgAGVGgaQ,"London, Canada",Parc du Mont-Royal
147,"This is a great stop in Montreal.  It would be a great place to do a run if I had the time.  It's very beautiful and green, and it looks like there are different trails that you can use if you had the time and ability.   I was with my parents, brother, husband and son, and it would have been nice if there were a few more activities to do.  We went up to the chalet, but it was soooo hot that we could only stay for so long.  I asked the information guy if there was a playground, but he showed me on the map that there was only one, and that it was not under shade.  The view that the chalet's large patio offered of downtown and greater Montreal was very nice.  I'd love to see it in the winter as well.  It did find it odd that we had to pay for parking in this park, despite the large amount of space there was.",4,7/16/2013,Tracy L.,https://www.yelp.com/user_details?userid=Y6yg0sxJjZg7m2UdF9eGZA,"San Ramon, CA",Parc du Mont-Royal
148,"Short 'n sweet review:  This place is basically the High Park of Montreal...with paid parking, even though there's tons of it!  :(  Boo.According to another review, it takes approx. 45mins to hike up.  Parking is like $3/hr.  There are tons of trails, so it may take you a while to orientate yourself.  So I'd only come here IF I had time on my MTL itinerary.  Tons of runners/joggers/bikers/family/company picnics type place, if that's your sorta thing.  With all the construction/rd closures in the city, it does take a bit of time to drive here, so again, ONLY if you have time.  Otherwise, it's a skip for me!",3,8/11/2013,Stephanie S.,https://www.yelp.com/user_details?userid=U5YQX_vMl_xQy8EQDqlNQQ,"Mississauga, Canada",Parc du Mont-Royal
149,"The best place for all your outdoor needs. Whether you want to go for a jog, enjoy a beautiful scenery over the city, take a romantic walk with your beau, have a picnic with your friends in the summer, or need a spot to meditate, this is the place. Vibrant and calming at the same time.",4,2/7/2018,Sallamaari V.,https://www.yelp.com/user_details?userid=3h0vFoQZXqBcpmFkF166dw,"Montreal, Canada",Parc du Mont-Royal
150,Beautiful place for a run in the morning. Incredible views of Montreal and easily accessible. I felt quite safe running here alone since there were many runners and cyclists.,5,10/23/2017,Joanne C.,https://www.yelp.com/user_details?userid=zN7UEYPQwUQdDULm_pDWdQ,"Toronto, Canada",Parc du Mont-Royal
151,"Frederick Law Olmsted designed Central Park and Prospect Park. He also designed Grand Army Plaza, Fort Tryon, Morningside Park, Eastern Parkway... (heck, he coined the word ""parkway""!) So it was interesting to see an aesthetic I'd considered so ""New York"" pop up on my recent visit to Montreal.Montreal's namesake park is, like all the Olmsted creations I've had the pleasure of experiencing, a peaceful expanse that comes with the profound feeling that you're smack in the middle of a bustling city, but at the same time cleanly sealed off from it.  The park is basically a giant hill filled with gorgeous trees. It's a lot more interesting than any ol' tourist park, because it's an adventure in itself! You have to climb up a zigzag of stairs and mazes of roads and foresty paths to explore it (yay goal-oriented behavior).Hiking up to Mont Royal's entrance on Rue Peel sucks. It's like a 40 degree incline; don't know how the McGill kids stand it. But once you enter the park, that peaceful feeling settles in. The stairs are staggered so it doesn't feel too bad.Reserve 2-3 hours of your day to visit Mont Royal. All the signs on paths inside are useless, so leave yourself some time to get lost. If you're visiting during daytime, the autumn leaves are BEAUTIFUL. If you're visiting close to evening - bring flashlights! There are barely any lights the higher up you go, and absolute darkness follows soon after dusk. We saw several intrepid Montrealers wearing headlights. Note that there isn't anything on the ""summit"" proper - you'll catch several lovely views of Montreal going up, but on the true summit there's nothing but a radio tower, plus a crown of trees obstructing any view outward.For some reason, just below the summit, there's a gigantic lit-up Broadway-esque Christian cross, straight out of a sci-fi-horror film. It was terrifying.",5,11/13/2012,Ju L.,https://www.yelp.com/user_details?userid=c2BbxDdn6QTy33682gQDvQ,"Osaka, Japan",Parc du Mont-Royal
152,"I saw a large hill and wanted to climb it. First there is a mountain, then there is no mountain, then there is. I saw a group of Canadian guys who dressed with urban fashion sense. They were the closest to me, so I walked up to ask directions to the top of the hill. As I approached the group and made eye contact with the assumed ring leader or head dealer in charge, I made eye contact. He tossed a lighter at me and it landed by my feet. I made a straight line toward him and asked what he was trying to prove. To quote Mobb Deep, he was a shook one. There was one of me and around 4 of them. Odds were against me although I would have put a hurting on at least one of them which would have been more than worth the ass whooping. He figured that I was not concerned with his minor act of intimidation. He tried to speak French. I explained that I am from America and don't speak that language. He goes ""You want weed?"" and I told him I don't need his bogus herb, just directions. He provided them. I still regret not punching him in the nose.",3,11/30/2015,P W.,https://www.yelp.com/user_details?userid=dt9IHwfuZs9D9LOH7gjNew,"Cleveland, OH",Parc du Mont-Royal
153,"We almost wimped out and didn't finish the hike up the hill...so glad we decided to forge on! If you take the winding path, it takes quite a while, but is scenic and easier on the legs than the stairs. (Oy, those stairs...) There are lots of super athletic types running by, but we were content with our hot coffee/tea to sip and stroll. The view at the top/the chateau is quite nice and you can go inside to rest and warm up. No food other than vending machines (the history of the place revealed multiple failed attempts at putting a restaurant there). We were very happy to have spent a half day of our trip on this excursion.",5,11/30/2015,Maura H.,https://www.yelp.com/user_details?userid=WujpioG8Szy6Gu4IXlXYwA,"Indianapolis, IN",Parc du Mont-Royal
154,"Great place to spend an afternoon hiking.Four stars because of the lack of signs - we got lost a couple of times trying to reach the chalet and parking lot.Beautiful romantic views of the city. Loved taking in the fresh air, people watching and walking the trails.",4,5/31/2016,Sara C.,https://www.yelp.com/user_details?userid=vgauLweUGytzpgld1AVk_A,"Manhattan, NY",Parc du Mont-Royal
155,"Mount Royal was definitely a highlight of my trip to Montreal. It was a relatively easy bike ride from our hotel, and we had no issues finding it. It's a beautiful park, with many trails, open spaces for a nap/picnic, and of course, that amazing view once you reach the top. We opted to take the stairs, but I believe there is at least one other path that will get you there. Now let me warn you, those steps are no joke. NO JOKE. It was the middle of August when we visited, and by the time we made it to the top, I was drenched it sweat. My footwear was also wildly inappropriate for such a hike (I had on Chuck Taylors), and a good running or hiking sneaker would've made the journey much more comfortable, I'm sure. The terrace allows for sweeping, panoramic views of the entire city. It was really beautiful, and made our trek more than worth it. There is a visitor's center where you can sit down for a rest, use the facilities, etc. No air conditioning when we went, so it was still sticky inside. There are also vendors selling drinks and ice cream if you need to replenish your energy stores before the much easier walk down the hill.Mont Royal was recommended as a ""must see"" while in Montreal, and after experiencing it, I would agree. Just make sure to wear comfortable footwear, bring water, and be ready for a workout.",5,12/4/2015,Natavia H.,https://www.yelp.com/user_details?userid=NpWI6sfUds0oajjf6_pN6Q,"Morris County, NJ",Parc du Mont-Royal
156,Came here during a cold day. There were barely any people around the top so it was nice and peaceful with the open space. Had heard that it gets super crowed during the hotter days. We warmed up inside the building behind the Terrance overlook. It's def worth the visit.,5,12/8/2017,David C.,https://www.yelp.com/user_details?userid=T9qlXCOZZ38CD8MhmqHONw,"Brooklyn, NY",Parc du Mont-Royal
157,"It doesn't matter how touristy this place can be, though its much more than a tourist destination. If you plan a trip to Montreal without going to Mont Royal and especially if you're a park lover, you'll be doing yourself an injustice. Mont-Royal is much more than just a tourist destination with an awesome view of the city of Montreal. It's an oasis within the city. Once you make your trek onto the mountain park, you'll slowly hear the sounds of the city dissipate and transition into serenity and tranquility. You can take the main road and traverse the park or you can take the off beaten paths and really get lost and see where it will lead. It's a huge park and there's so much to explore, nature to witness and a workout to get in.I wish I can write an enticing, majestic, poetic review but I'm not really good at it. Believe me, come here if you're in Montreal and just get lost. Enjoy the lake, enjoy the cemetery, enjoy climbing up the steep paths of the mountain park, bike ride, ride, jog. Come for Tams Tams, people watching, picnic, sports.This park has joined my ranks of favorite parks so far along with Central Park, Gantry State Park and Prospect Park and I'm sure you'll fall in love with it to.",5,9/4/2014,Near M.,https://www.yelp.com/user_details?userid=PcDKbjI3LtUVACyfj0KfIw,"New York, NY",Parc du Mont-Royal
158,"One of the things that makes Montréal one of the world's great cities, this massive park rises high above the city and offers a wide variety of running/walking/biking trails. Dog-friendly as well. All covered in dense forest with excellent shade. Getting up to the very top involves a hefty amount of stairs, but the final view of the city is spectacular at the Chalet du Mont Royal, which has some indoor and outdoor seating if you are exhausted. The park also includes a lake, ice skating rink, cemetery, and other scenic outlooks. Really great exercise and fun mix of tourists and locals.",5,9/23/2015,GT W.,https://www.yelp.com/user_details?userid=SUAFCKtkx8RrQ6EgJQIVrw,"Oceanside, CA",Parc du Mont-Royal
159,One of my highlights in montrealIt's free and it's not so far from downtown And the view are just simply amazing. And you can go around the park by walking or running where I see lotsa runners go around the park in a nice weather Some of ice hadn't melted yet so be careful if you are going in the next couple of days,5,4/13/2015,Irah H.,https://www.yelp.com/user_details?userid=lpaeyh_4nLgdFs7Duhd8Rw,"Singapore, Singapore",Parc du Mont-Royal
160,"It's a cute park and it's very big. Getting here was definitely a journey. If you're like me and you're used to the grid like streets in manhattan, ny where you can basically navigate yourself around without a map...you're gonna have a hell of a journey getting here like I did. First of all get a street map of Montreal, I dunno buy it at Barnes and nobles or just download it somewhere. You're gonna be whipping this baby out often just to get around Montreal. Secondly I don't know how other people will get to this park...we had a car so we were fine...I guess another way is public transportation. It's a huge park with 2 cemeteries inside and a pond and 2-3 lookout points. I'm not very sure. Anyway it's a nice place to relax...take a nap from all that walking/driving and take in the sites of the whole city at the lookout points.",4,8/11/2014,Tarah T.,https://www.yelp.com/user_details?userid=purV29eUqYRBrVvgqeyt_w,"American Canyon, CA",Parc du Mont-Royal
161,"Getting lost in the woods in an urban setting is rare. Even giant parks like Golden Gate Park and Central Park don't quite take you completely out of the city. It's there. You see it if you look up. This park, however, is the immersion of country into city.A few steps into the park and you may lose the sounds of the city entirely. A few more and you'll lose the sights of the city. Take one of many smaller paths (shortcuts to the viewpoint) and you'll lose most other people. Surrounding you will be trees and wildlife. Stop and listen. That silence? Oh, that's just nature, you know, doing its thang. Love it.",5,7/17/2014,Andrew R.,https://www.yelp.com/user_details?userid=_pGjwdjjyKyK8oah4ZJWjQ,"Los Angeles, CA",Parc du Mont-Royal
162,"Summary: Beautiful way to see city day/night; best in AutumnMont Royal probably has the best view of Montreal at night.It was a comfortable 15 min walk from our hotel (Omni @ Peel). We went up at dusk using the stairs and pathways that cut up the 'mountain'. This took less than 15min. I was able to do it even though I use a cane and am tired at the end of the day.We would highly recommend taking a flashlight with you for your way in the dark - most hotels will lend one out to you if your cell phone light is insufficient.When we got up to the top we saw many people there, some of whom had driven to same lookout view at the top.There were people there even very late at night so my friend and I (both women) thought it was very safe.I regret that we didn't skip one of the other sights to walk it during the daytime or at sun rise/set when we could see the trees in all their glory.",4,1/1/2016,Geeta S.,https://www.yelp.com/user_details?userid=ykcYfhzoSEAwrjoMr5hctQ,"San Francisco, CA",Parc du Mont-Royal
163,"One of my favourite spot in mtl. For a nice run, to take  a walk, to have a picnic, to skate, cross country skiing or sliding. Nature in the heart of mtl. Being a country girl I need that one o recharge:)",5,10/12/2015,Marie P.,https://www.yelp.com/user_details?userid=VXbi8ndacawnd6kidQF8dw,"Montreal, Canada",Parc du Mont-Royal
164,Ok so no one tells you that it is a very tiresome hike up those stairs. It's about 30+ flights up. From downtown area I was able to walk up a hill about ten mins to the park entrance. Then it was about another 25 min walk up the stairs. I had no idea or would have worn sneakers and light clothing bc you do get tired and hot very fast. I took multiple breaks on those stairs! However when you get to the top the view is well worth it. There is a terrace area that has gorgeous views of the city. There's also some seating and greenery so you can sit down and people watch. Inside the little house thingy there are bathrooms and souvenir shops. There is a small shop that sells very good lemonade. I wanted water but they don't sell it and the vending machine would've cost me 4$ for a small bottle so I got some lemonades instead for 2$ and it was well worth it. Also I wish they had more signage with where to go. There were no signs until about halfway up the stairs. Luckily I followed some other tourists bc my internet also went out in this area and was ableTo walk in the right direction. Overall a very nice place to spend the afternoon. I imagine it's a lot lot nicer when it's sunset time.,5,9/8/2017,Sam B.,https://www.yelp.com/user_details?userid=75cdgmx6L9L_jn523K_X3Q,"Brooklyn, NY",Parc du Mont-Royal
165,"Wonderful view and amazing walk up to the top. Would definitely recommend it for tourists or even locals. It's iconic, a Montreal classic and it's beautiful at the top. You can take the stairs or the longer, more winding paths up to the top - would recommend the latter for more scenery, the former for a more efficient exercise. Do keep in mind though that the Chateau up at the top and the trails do get busy especially in the summer months when weather gets nicer.",4,5/5/2017,Alina M.,https://www.yelp.com/user_details?userid=hTZb1INhnCG8URaFywVoYQ,"Markham, Canada",Parc du Mont-Royal
166,"Truly one of the best places to be in Montreal. You can find artists, family places, there is a lake with, in my opinion, the optimal balance between nature and human modifications.Beautiful views, if you're out of shape and can't climb it from Guy-Concordia metro, there is the #11 bus that leaves from Metro Mont-Royal and there is also a parking lot for your cars.The only ""store"" you'll find for food are vending machines and ice cream trailers so pack a lunch and a bottle of water! Water fountains available in common areas as well.Great place to relax, walk and mountain bike! Recommended for some solo walk for some fresh air and family time! Amazing place! All that's missing is swings and slides :'(",5,6/11/2014,Mihai D.,https://www.yelp.com/user_details?userid=MYr_7OhQNfDW5W4EfrrIxQ,"Beaconsfield, Canada",Parc du Mont-Royal
167,"J'aime le Parc du Mont-Royal! This has got to be my favorite place in Montreal, and gazing upon the skyscrapers and bridges was definitely the highlight of my trip. No wonder this city was named after this mountain!My friend and I took the Metro to the Mont Royal stop and caught the 11 (Montagne)  bus that went up the mountain. After walking on the trail for a few minutes, we found ourselves in front of le Chalet du Mont-Royal where the view was, put simply, spectacular. You definitely do not want to be without a camera with a view like this. Forget buying postcards- just sent a few pics back home!Even if there weren't any sort of view, the lush greenery, clean air, and jogger-friendly trails make Mont Royal a park worth visiting over and over again- for locals and tourists alikeNote to bucket list: stop by at night with a friend, camera and tripod!",5,6/7/2012,Angie K.,https://www.yelp.com/user_details?userid=PRxUPxxAOlgxc2XYwvWfSg,"Brooklyn, NY",Parc du Mont-Royal
168,I really wished I had my nikes and sweats coming here! We arrived on bus and upon entering the park it was very breathtaking. Loving all the green and seeing a lot of people running and biking! We took several pictures overlooking Montreal and it was really beautiful. Pictures can not do justice on the view! I would definitely come back here if I ever visit Montreal again. It was a memorable experience.,5,8/3/2015,Cheryl P.,https://www.yelp.com/user_details?userid=Db_8t-uSqIYEid15M7mZwg,"Torrance, CA",Parc du Mont-Royal
169,"I highly recommend coming to this place if you're new to Montreal, visiting of have lived here forever.Its nice in the summer, relaxing and the view when you get on top of the mountain is fantastic! You see all of downtown Montreal and even more. Try spotting some popular landmarks like ""Concordia University"" or ""Old Montreal"" - because you can totally see them from way up there!The walk up is done through stairs and can become a bit tiring so just bring some water. There is a water fountain at the top, though.They also sell popsicles and some ice cream when you get to the top *you can also get to the top by car, but the walk up is nice as it feels like you're in a different place far away from the city, which I enjoy*",5,8/19/2014,Chase R.,https://www.yelp.com/user_details?userid=t-50IK6nUdA9hoZpl9gnKg,"Montreal, Canada",Parc du Mont-Royal
170,"Beautiful and lots of fun!!! Great for the whole family - just be prepared to get a bit of a work out! Lots of fun for walking, sight seeing, cross country skiing and taking photos! The chalet has bathrooms, chairs, a small fire and vending machines.",4,1/1/2016,Alex J.,https://www.yelp.com/user_details?userid=8-dI8kKOXbZp1B6m7fq18Q,"Arlington, VA",Parc du Mont-Royal
171,"Montrealers are very proud of the fact that their major city park, Mont-Royal, was designed by Frederick Law Olmstead, the mastermind behind NYC's Central Park. But note that the Canadian park came nearly 25 years later; I'm pretty sure that between those two major commissions, Olmstead had a stroke and forgot everything he knew about park design. If you're used to the whimsies and surprises of Central Park - ponds, glades, fields, forests, fountains, ornamental bridges, and stone-lined footpaths - you'd never recognize the same hand at work here. Instead, Mont-Royal is mainly a series of semi-paved tracks through the woods, with little thought for vistas or variety. If you're a local, this makes for excellent jogging or cross-country skiing (and there are plenty of buff bodies along the trails to prove it). But for tourists on a time budget, the only real reason to climb the ""mountain"" is the excellent view from the broad terrace of Chalet du Mont-Royal. Five minutes snapping pictures, and you're basically done.",3,9/2/2014,Robert J.,https://www.yelp.com/user_details?userid=qVAXmPLZMyTxONGIrS3gyg,"Long Island City, Queens, NY",Parc du Mont-Royal
172,"My hubs and I had a lovely week long vacation over the summer in Montreal. Upon telling our family that we were going we received advice on which sights were must sees and which could be avoided. This was on the must see list.    After walking around the city and meeting some awesome locals we ended up staying up all night drinking in our rental. Our newly made pal left around sunrise and my hubs and I weren't quite ready to hit the hay, so we grabbed a bagel from the shop down the block to help sober us up. After our bagel we decided to talk a walk to the park. Camera in hand we set off. We walked from our rental stopping for another cup of coffee on the way.     We got to the park and expected it to be a breeze to get to the top. I could not have been more wrong, especially after drinking all night. Anyhow, we hiked to the top, and let me tell you it was totally worth the trek. I did get a lot of interesting looks going up the mountain in jeans, with my camera and a cup of coffee.    Once at the top, we were rewarded with sweeping views of the city. This is the perfect place to capture some of the best panoramas of the city below. As well as snap a few snapshots of the hubs and I that will be framed and put on the mantle.    If I lived anywhere near here I'd be spending a lot more time there, lounging on the grass, basking in the sunlight.",5,10/20/2014,Marisa Z.,https://www.yelp.com/user_details?userid=pl45R1_yHs9gYuW3m2iZzw,"Altadena, CA",Parc du Mont-Royal
173,"I love this park! It's a great place if you're looking for a good workout (power walk, run, cycle) or if you just want to go for a leisurely walk and feel like you're outside the city. If you head towards le chalet du Mont-Royal, then you will be able to tke advantage of their great lookout, which offers beautiful views of the city. There is also another fantastic lookout (the view is much broader, I think) but I've only ever been there by car, so I'm not sure if it's accessible on foot.  The length of your workout or walk will depend on where you start - there are a few entry points, including the base of the mountain (I forget if that's on Berri...?) and via Duluth, Peel etc. Suggestion: Keep an eye out for cyclists to avoid being run over :)",5,5/23/2013,Ann T.,https://www.yelp.com/user_details?userid=YVaONBBT9lSJQwBPWCB0qQ,"Montreal, Canada",Parc du Mont-Royal
174,Mount Royal is on the top of the lists of what a tourist should do in Montreal so I had to check it out. We initially had a hard time figuring out where to go because the Gps kept taking us to a cemetery. We drove around a lot until we figured out the parking and everything. Someone was extremely nice and gave us their parking pass. This started out our time at Mount Royal on a great note. We walked for about an hour in the area that has a pretty little lake. It was a very pleasant park. On our way out we drove by the lookout area that has a view of Montreal. I definitely recommend checking it out to tourists. They allow dogs so that's a plus.,4,7/11/2015,Sara S.,https://www.yelp.com/user_details?userid=JuHctJ4Q-ffRjrQiVeTQFw,"Providence, RI",Parc du Mont-Royal
175,"Montreal is my favorite city in North America.  If I knew french and found a job there I would be there in a sec.  I try to make it out to this park whenever I come to Montreal, especially on Sundays when they have the tam tams (basically a a huge drum circle).Seeing people from ALL walks of life hanging, drinking, smoking, playing or  just celebrating life in one beautiful circle really embodies the vibe I get from the this city.",5,8/27/2014,Minh L.,https://www.yelp.com/user_details?userid=tupoY17A29ZfHh8L9HynMg,"Brooklyn, NY",Parc du Mont-Royal
176,"We didn't get to hike the actual mountain because 1) we are lazy and 2) we saw a bunch of cars parked near a ledge overlooking the city.From that standpoint, the view was beautiful! You could see as far as the biodome and biosphere, and just tons of lucious greenery around us.Note - please do NOT feed the obese raccoon here :( He is freaking huge and probably has rabies and will kill you. I saw a ton of people feeding the raccoon straight up BUTTER from a plastic knife...and then I saw a little boy trying to hand the raccoon a cookie FROM HIS HANDS. Are you cray, little boy?! Where your parents at?! At least he got scared and dropped it before the raccoon got to him. Sigh, SMH.A+ view though! =D",5,6/1/2012,Valerie C.,https://www.yelp.com/user_details?userid=ZFZB-acrqGQol0PXCgd3pg,"New York, NY",Parc du Mont-Royal
177,"If you really want to see a great view of the city, I suggest you come here. There's a few different trails and definitely worth running or biking up. Nice and calm mornings but at night it can get a bit messy with kids coming up with their booze.",5,5/1/2015,Vincent H.,https://www.yelp.com/user_details?userid=BxSeiMApTGkDkl-whxGTCg,"Los Angeles, CA",Parc du Mont-Royal
178,View- Amazing both day and nightAtmosphere Day- Great view of the city- Mechanical binoculars were convenient to look in the distance- Good for kidsAtmosphere Night- Great view of the night life from a distance- Not good for kids because there are many raccoons being pestered by teenagers making them stick around- Line of up cars just waiting for others to leave to take their parking causing a back log of cars on the street- Great place if you want to get high for free (this is sarcasm)- Could be scary for little kids because of all the teenagers hanging out,3,8/31/2014,Adam V.,https://www.yelp.com/user_details?userid=H6nyclAwhqJRyHvdso7qcw,"Milton, Canada",Parc du Mont-Royal
179,Pretty much awesome experience. Of course it happened to be hot as balls the day we decided to go and take our two little ones with us. So much fun pushing strollers and wearing babies up up up up hill in the blistering heat and sun . Will come back another day !,5,6/17/2017,Andrew W.,https://www.yelp.com/user_details?userid=h1KzT38UnfzR7maSi7oVUw,"Portland, OR",Parc du Mont-Royal
180,"Mont-Royal park is one of my happy places. Rain or shine, hot and muggy weather or below zero temps, you'll find me going for a walk on the mountain. Out of town visitors will ask what the draw is .... it is the mountain itself. No gimmicks, just lots of nature, a few lookouts and Beaver lake. Us Montrealers are extremely lucky to have such a large green space in the middle of the city, ""the lungs of the city"" as Olmsted referred to his parks. My favourite thing to do is put on sturdy hiking shoes, fill up my water bottle and grab a snack, and head out on a couple of hours of wandering. I much prefer the smaller paths to the main Olmsted Road, wiggling my way across the mountain, occasionally popping out in more populated areas like the belvedere and Beaver lake.  The views are beautiful, and I get a thrill finding my apartment nestled in amongst the other buildings.In the winter the smaller paths can be quite treacherous, but the larger ones remain quite nice thanks to the many people who walk, run, job and bike them year round, plus all of those who cross-country ski and snowshoe.  The refrigerated rink at Beaver Lake is great, as it doesn't matter what the weather is like, the ice is always nice.",5,10/16/2013,Amanda C.,https://www.yelp.com/user_details?userid=dfB-XW_RwAcIKmFrZK7U1A,"Montreal, Canada",Parc du Mont-Royal
181,"This park is huge -- it's Montréal's equivalent of Central Park in NYC or Golden Gate Park in San Francisco.  There are massive open spaces and wide, groomed-dirt trails for people to walk, bike, or jog.  If you take the trails all the way up to the top, there's a huge empty building that looks like it could host giant receptions and galas, with a large patio with a great view of the city.There's a giant pond with paddleboats in the summer, and ice skating in the winter!  Plenty of picnic areas, too.  It's definitely a great spot to check out if you are in Montréal.  Especially since the park is FREE!  (parking costs money, though).OHMIGOD - I just realized that the entire city of Montréal is named after this place!!",5,8/26/2011,Chris Y.,https://www.yelp.com/user_details?userid=QKhJkTpDuwnR6TozGT1eqg,"Newark, CA",Parc du Mont-Royal
182,"I was pretty much told that we were going to Parc du Mont-Royal by my boyfriend while we were in Montreal. I had no desire to go since I thought it was just a hill.Driving up to the park, it was pretty scenic with trees, bicyclists just everywhere. More than half way up, there was an overlook where you can see the buildings of downtown Montreal. I thought it was so neat I wanted to stop and take a look, but we kept driving up even further.Holy. Cow. The view left me breathless. So amazing seeing the whole city from this one point.  I am so glad I was able to experience this on my trip to Montreal.Very neat place. Can be very romantic if there weren't many people around. There was a visitor who was playing this random piano that was just placed there.",5,9/6/2013,Bunny P.,https://www.yelp.com/user_details?userid=EA8GylDs_8kpvbkrRppcgQ,"Orlando, FL",Parc du Mont-Royal
183,"Wonderful!  So refreshing to get out & into nature in the middle of the city.  We loved the walk on the trails and barely saw any other people--so quiet & peaceful.  Our kids' feet got chilly, so it was nice to warm up by the fire at the chalet.  This nice public space was also a good place to use the restrooms and take photos of both the building and the view.  Their gift shop was straightforward and very well-curated.I'd love to explore this area more in the summer; it's probably so pretty.",5,4/13/2015,Danielle B.,https://www.yelp.com/user_details?userid=o1-Flue1EoUvRsOR9cDRsA,"Medford Lakes, NJ",Parc du Mont-Royal
184,Beautiful park.  Finding parking was a challenge.  Be sure to allow extra time to find nearly parking  and the associated walk before you actually get to the park itself.  All else once at the park was wonderful.,5,11/23/2014,Steve W.,https://www.yelp.com/user_details?userid=ql36iwVbOYW1Io4E3mMI3w,"Round Rock, TX",Parc du Mont-Royal
185,"Pros: View of Montreal and outskirts, nice park before getting to look offCons: Paying for parkingSeeing this was our first trip to Montreal we decided to see it all from a distance. If you're looking at getting a birds eye view of downtown Montreal (for free/cheap) this is the way to do it. There is a lot of parking, however be prepared to dish out a few bucks for it. There are several pay stations where you pay for a certain amount of time and put the receipt on your dash.You first come to the park. There seem to be an assortment of trails you can take, although we hardly explored any. There are several sculptures and pond in the park, in addition to a lodge style building - it was closed since we arrived early in the morning, so I'm not sure its function.There were signs to lead you to the view point, but we didn't see anything that directed us from the parking lot, so keep that in mind - you may need to walk around a bit if you're unfamiliar with the park layout. Once you get to the top you will be pleased with the view. Its an incredible sight to see all of Montreal from one spot. You can see the entire city, the river and a few smaller mountains in the background (looking towards Vermont). I would say this is a great spot to visit when going to Montreal. I gave it a ""average score"" because it was just that. It wasn't terrible - I would say still visit, but don't plan to be ""wow'd"" by any means.",3,8/14/2014,Josh B.,https://www.yelp.com/user_details?userid=pnr3WpOif1r75BN5xept3A,"Halifax, Canada",Parc du Mont-Royal
